price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,vehicle_age
22100,2013,ford f150 supercrew cab xlt,good,6.0,gas,80854.0,other,pickup,white,1,2018-08-31,31,6
22500,2019,nissan frontier crew cab sv,good,6.0,gas,26344.0,other,pickup,,1,2019-01-18,19,1
21000,2018,nissan frontier crew cab sv,good,6.0,gas,21737.0,other,pickup,white,0,2018-09-18,39,1
22900,2014,ford f150 supercrew cab xlt,good,6.0,gas,73711.0,automatic,pickup,white,1,2018-05-22,36,5
7490,2013,nissan altima,good,4.0,gas,93853.0,automatic,other,,0,2019-03-18,86,7
20000,2015,ram 1500,good,,gas,91000.0,automatic,truck,black,1,2018-12-24,40,4
6995,2010,ford f-150,good,8.0,gas,223000.0,automatic,pickup,red,1,2018-12-18,22,9
28900,2016,ford f150 supercrew cab xlt,good,6.0,gas,30761.0,other,pickup,red,1,2018-10-01,56,3
4000,2004,honda accord,good,6.0,gas,157907.0,automatic,sedan,,0,2019-02-17,52,16
23900,2017,chevrolet camaro lt coupe 2d,good,6.0,gas,16376.0,other,coupe,white,0,2019-03-05,62,3
8995,2010,nissan altima,like new,4.0,gas,55610.0,automatic,sedan,grey,0,2018-11-26,45,9
2500,2000,toyota camry le,good,4.0,gas,175000.0,automatic,sedan,,0,2019-04-02,75,20
8100,2010,toyota prius,good,4.0,hybrid,126087.0,automatic,hatchback,silver,0,2018-08-23,66,9
29700,2018,chevrolet silverado 1500 crew,good,6.0,gas,21659.0,automatic,pickup,red,1,2018-08-21,46,1
5500,2005,chrysler 300,excellent,,gas,120000.0,automatic,sedan,silver,0,2018-08-01,17,14
2199,2000,toyota sienna,good,,gas,186250.0,automatic,mini-van,grey,0,2019-04-03,31,20
25600,2014,ford mustang gt coupe 2d,good,8.0,gas,2589.0,other,coupe,,0,2018-07-30,62,5
16300,2013,chevrolet camaro lt coupe 2d,good,6.0,gas,47235.0,other,coupe,red,0,2018-07-29,40,6
26700,2017,ford mustang gt coupe 2d,good,8.0,gas,12513.0,other,coupe,black,0,2018-07-14,52,2
18400,2016,chevrolet camaro lt coupe 2d,good,6.0,gas,37380.0,other,coupe,blue,0,2018-07-29,47,3
19600,2016,chevrolet camaro lt coupe 2d,good,6.0,gas,31319.0,other,coupe,grey,0,2018-12-11,91,3
3995,2012,chrysler 200,excellent,4.0,gas,198000.0,automatic,sedan,black,0,2019-02-08,5,8
20800,2017,chevrolet camaro lt coupe 2d,good,6.0,gas,9816.0,other,coupe,,0,2018-05-25,32,2
5995,2007,ford edge,excellent,6.0,gas,161748.0,automatic,SUV,,0,2018-07-12,40,12
29600,2015,ford mustang gt coupe 2d,good,,gas,3915.0,other,coupe,green,0,2018-05-19,56,4
1250,2008,chevrolet malibu,excellent,4.0,gas,168032.0,automatic,sedan,silver,0,2019-03-14,3,12
25100,2014,ford mustang gt coupe 2d,good,8.0,gas,33058.0,other,coupe,black,0,2018-08-21,52,5
15700,2010,chevrolet camaro lt coupe 2d,good,,gas,68024.0,other,coupe,orange,0,2019-01-18,49,10
22900,2014,ford f150 supercrew cab xlt,good,,gas,73711.0,automatic,pickup,white,1,2018-07-15,8,5
7000,2007,ram 1500,good,8.0,gas,196000.0,automatic,truck,white,1,2018-08-29,21,12
13995,2014,jeep cherokee,good,6.0,gas,117167.0,automatic,other,black,1,2018-11-08,57,5
20995,2014,jeep wrangler unlimited,good,6.0,gas,99198.0,automatic,SUV,orange,1,2018-12-19,38,5
5990,2012,chevrolet malibu,excellent,,gas,125001.0,automatic,sedan,white,0,2019-04-08,84,8
8995,2012,jeep liberty,good,,gas,88126.0,automatic,other,black,1,2018-09-14,51,7
3500,1996,ram 1500,good,8.0,gas,214000.0,automatic,truck,black,1,2018-09-27,27,23
6990,2008,jeep liberty,good,6.0,gas,89052.0,automatic,other,white,1,2018-07-08,82,11
3995,2006,jeep liberty,good,,gas,87627.0,automatic,other,black,1,2018-12-06,28,13
6990,2008,jeep liberty,good,6.0,gas,87256.0,automatic,other,white,1,2018-07-14,38,11
7995,2011,jeep liberty,good,6.0,gas,91348.0,automatic,other,blue,1,2019-01-08,43,9
8995,2012,jeep liberty,good,6.0,gas,88926.0,automatic,other,black,1,2018-08-26,31,7
6995,2011,jeep liberty,good,6.0,gas,78230.0,automatic,other,,1,2019-01-28,15,9
6995,2009,jeep liberty,good,,gas,84827.0,automatic,other,black,1,2018-07-31,84,10
7995,2011,jeep liberty,good,6.0,gas,88110.0,automatic,other,black,1,2018-11-30,24,8
8995,2011,jeep liberty,good,6.0,gas,89065.0,automatic,other,brown,1,2019-04-08,23,9
7995,2008,jeep liberty,good,6.0,gas,86389.0,automatic,other,black,1,2019-04-02,19,12
7995,2008,jeep liberty,good,6.0,gas,97632.0,automatic,other,,1,2019-03-16,51,12
12995,2012,jeep liberty,good,6.0,gas,52507.0,automatic,other,grey,1,2018-06-15,94,7
8995,2012,jeep liberty,good,6.0,gas,93636.0,automatic,other,blue,1,2019-01-23,13,8
23995,2016,jeep wrangler unlimited,good,6.0,gas,59920.0,automatic,SUV,silver,1,2018-05-08,85,3
2495,2007,ford focus,good,4.0,gas,141000.0,manual,sedan,grey,0,2019-03-14,39,13
11800,2010,ram 1500,excellent,8.0,gas,156000.0,automatic,pickup,red,1,2018-06-30,44,9
12792,2017,ford fusion se,excellent,4.0,gas,75384.0,automatic,sedan,custom,0,2018-12-16,23,2
2950,2003,hyundai sonata,good,4.0,gas,155234.0,automatic,sedan,custom,0,2019-02-15,9,17
6999,2008,honda odyssey,like new,6.0,gas,118000.0,automatic,mini-van,red,0,2019-01-10,15,12
1995,2004,chevrolet malibu,good,6.0,gas,143000.0,automatic,sedan,black,0,2019-01-27,33,16
11750,2016,nissan rogue,excellent,4.0,gas,72213.0,automatic,SUV,black,1,2018-07-31,54,3
4500,2011,honda civic,excellent,4.0,gas,124000.0,automatic,coupe,white,0,2018-11-19,34,8
6950,2010,toyota prius,excellent,4.0,gas,129563.0,automatic,hatchback,brown,0,2018-07-04,11,9
14781,2015,chevrolet malibu,excellent,4.0,gas,61120.0,automatic,sedan,white,0,2019-01-30,39,5
1250,2003,toyota camry,good,4.0,gas,86262.0,automatic,sedan,black,0,2018-10-12,20,16
2490,2007,chrysler town & country,good,6.0,gas,243000.0,automatic,mini-van,blue,1,2018-06-28,33,12
10500,1999,ram 3500,good,,diesel,195026.0,manual,truck,white,1,2019-01-09,86,21
14781,2015,chevrolet malibu,excellent,4.0,gas,61120.0,automatic,sedan,white,0,2018-11-09,27,4
4995,2011,nissan altima,like new,4.0,gas,147382.0,automatic,coupe,red,0,2018-11-19,15,8
3995,2003,ford expedition,excellent,8.0,gas,141044.0,automatic,SUV,,1,2018-10-28,16,16
1850,2003,chevrolet trailblazer,good,6.0,gas,70000.0,automatic,SUV,,0,2018-07-06,12,16
700,1997,toyota corolla,good,4.0,gas,172000.0,automatic,sedan,white,0,2018-10-18,144,22
22000,2016,ram 1500,good,8.0,gas,37300.0,automatic,truck,black,1,2018-12-17,13,3
7500,2008,honda odyssey,excellent,6.0,gas,135000.0,automatic,mini-van,grey,0,2018-05-23,10,11
4995,2011,ford f-150,like new,8.0,gas,171013.0,automatic,truck,,0,2018-05-13,60,8
12500,2016,nissan frontier,like new,6.0,gas,73641.0,automatic,pickup,blue,0,2019-02-10,101,4
18000,2010,ford f-250,good,8.0,gas,22160.0,automatic,truck,silver,0,2018-07-25,16,9
3450,2002,chevrolet suburban,like new,,gas,262000.0,automatic,SUV,black,1,2019-01-27,49,18
21950,2013,ford f250,excellent,8.0,diesel,194674.0,automatic,truck,black,1,2018-11-08,106,6
8500,2011,ford mustang,excellent,6.0,gas,103000.0,automatic,coupe,red,0,2018-09-23,18,8
5995,2012,chevrolet silverado 1500,like new,6.0,gas,101460.0,automatic,truck,,0,2018-05-22,16,7
30495,2018,ford econoline,excellent,10.0,gas,33000.0,automatic,truck,white,0,2018-06-18,44,1
26995,2018,ford econoline,excellent,10.0,gas,49000.0,automatic,truck,white,0,2019-04-14,16,2
2500,1999,ford f-150,good,8.0,gas,118000.0,automatic,truck,green,1,2019-03-14,106,21
2500,1999,ford f-150,good,8.0,gas,118000.0,automatic,truck,green,1,2018-12-31,55,20
4995,2005,toyota prius,good,4.0,gas,115700.0,automatic,hatchback,black,0,2019-04-06,7,15
19995,2010,ford f250 super duty,excellent,,diesel,122404.0,automatic,truck,black,1,2018-08-15,33,9
9000,2007,chevrolet silverado,fair,,gas,168000.0,automatic,truck,blue,1,2018-09-25,70,12
4400,2010,toyota corolla,good,4.0,gas,145118.0,manual,sedan,green,0,2019-03-08,26,10
26700,2017,ford mustang gt coupe 2d,good,8.0,gas,26192.0,other,coupe,black,0,2018-11-19,22,2
26400,2016,ford mustang gt coupe 2d,good,8.0,gas,16890.0,other,coupe,white,0,2018-08-15,64,3
28000,2016,ford mustang gt coupe 2d,good,8.0,gas,10357.0,other,coupe,,0,2018-08-27,28,3
25300,2018,chevrolet camaro lt coupe 2d,good,6.0,gas,3568.0,other,coupe,yellow,0,2018-05-08,5,1
25700,2014,ford mustang gt coupe 2d,good,8.0,gas,29940.0,other,coupe,white,0,2018-10-14,62,5
4995,2012,ford escape,like new,6.0,gas,138245.0,automatic,SUV,blue,0,2018-09-01,51,7
25600,2017,ford mustang gt coupe 2d,good,8.0,gas,42957.0,other,coupe,black,0,2018-11-14,29,2
21600,2017,chevrolet camaro lt coupe 2d,good,6.0,gas,28936.0,other,coupe,,0,2019-03-12,44,3
3400,2007,nissan murano,good,6.0,gas,229000.0,automatic,SUV,white,0,2019-02-15,17,13
24600,2013,ford mustang gt coupe 2d,good,,gas,22474.0,other,coupe,white,0,2019-02-04,5,7
26900,2014,ford mustang gt coupe 2d,good,8.0,gas,15201.0,automatic,coupe,blue,0,2019-01-23,23,6
4300,2010,volkswagen jetta,excellent,5.0,gas,150000.0,manual,sedan,black,0,2019-03-01,22,10
9800,2012,subaru forester,excellent,4.0,gas,138401.0,automatic,SUV,grey,1,2019-04-17,47,8
3000,2010,honda odyssey,fair,6.0,gas,170519.0,automatic,mini-van,silver,0,2019-03-22,27,10
8300,2011,subaru forester,good,4.0,gas,130542.0,manual,SUV,,1,2018-09-18,50,8
4500,2004,toyota sienna,good,6.0,gas,179800.0,automatic,mini-van,grey,0,2018-11-11,38,15
24900,2015,chevrolet colorado,good,6.0,gas,60611.0,automatic,truck,red,1,2018-06-09,59,4
25995,2016,ford f-150,excellent,6.0,gas,77460.0,automatic,truck,,1,2018-06-23,48,3
14995,2016,nissan rogue,excellent,4.0,gas,32378.0,automatic,SUV,grey,1,2018-09-24,21,3
23800,2014,chevrolet tahoe,good,,gas,95997.0,automatic,SUV,black,1,2018-12-10,34,5
25995,2016,ford f-150,excellent,8.0,gas,77483.0,automatic,truck,black,1,2018-07-22,19,3
25995,2016,chevrolet silverado 1500,excellent,8.0,gas,26640.0,automatic,truck,silver,1,2018-07-17,21,3
13995,2016,nissan rogue,excellent,4.0,gas,33614.0,automatic,SUV,grey,0,2018-07-25,11,3
6995,2007,toyota highlander,excellent,6.0,gas,144427.0,automatic,SUV,blue,1,2018-07-23,41,12
27500,2010,chevrolet silverado 2500hd,good,8.0,diesel,127381.0,automatic,truck,blue,1,2018-06-04,59,9
6900,2008,honda civic,good,4.0,gas,97983.0,automatic,sedan,blue,0,2018-07-06,23,11
5995,2007,honda accord,excellent,4.0,gas,115100.0,automatic,sedan,,0,2019-01-15,22,13
19900,2015,jeep grand cherokee,good,6.0,gas,60462.0,automatic,wagon,,1,2018-11-02,15,4
16900,2014,ram 1500,good,8.0,gas,119542.0,automatic,truck,black,1,2018-07-02,100,5
17500,2008,jeep wrangler,good,6.0,gas,124058.0,automatic,wagon,silver,1,2018-06-17,94,11
24900,2010,ram 2500,good,6.0,diesel,96837.0,automatic,truck,,1,2019-02-28,34,10
19995,2007,ram 2500,good,6.0,diesel,127325.0,automatic,truck,grey,1,2019-02-14,61,13
18995,2013,gmc sierra 1500,good,8.0,gas,95356.0,automatic,truck,silver,1,2018-08-13,44,6
26900,2016,ram 3500,good,8.0,gas,86328.0,automatic,truck,black,1,2018-12-29,65,3
10550,2013,chevrolet malibu,excellent,4.0,gas,70594.0,automatic,sedan,blue,0,2018-11-08,34,6
7995,2014,ford focus se,excellent,4.0,gas,72349.0,automatic,hatchback,red,0,2019-02-16,88,6
17900,2011,jeep wrangler unlimited,good,6.0,gas,114671.0,automatic,wagon,red,1,2018-09-21,41,8
8100,2010,subaru impreza,good,4.0,gas,82000.0,automatic,hatchback,grey,1,2018-06-24,14,9
12998,2014,ram 1500,excellent,8.0,gas,135751.0,automatic,truck,black,1,2019-01-03,59,6
10626,2013,chevrolet camaro,excellent,6.0,gas,96582.0,automatic,coupe,,0,2019-04-15,20,7
7500,2001,ram 1500,good,8.0,gas,129000.0,automatic,truck,black,1,2019-04-18,37,19
5750,2002,ram 2500,good,8.0,gas,140000.0,automatic,pickup,white,1,2018-12-24,28,17
29900,2018,ford mustang gt coupe 2d,good,8.0,gas,3827.0,automatic,coupe,yellow,0,2018-09-28,36,1
21600,2016,chevrolet camaro lt coupe 2d,good,6.0,gas,19579.0,other,coupe,grey,0,2018-07-18,35,3
18800,2015,chevrolet camaro lt coupe 2d,good,6.0,gas,33926.0,other,coupe,,0,2018-09-16,79,4
28400,2017,ford mustang gt coupe 2d,good,8.0,gas,6665.0,other,coupe,,0,2018-05-20,22,2
19700,2017,chevrolet camaro lt coupe 2d,good,6.0,gas,35807.0,other,coupe,black,0,2018-12-11,105,2
26000,2017,ford mustang gt coupe 2d,good,8.0,gas,33528.0,other,coupe,yellow,0,2018-12-28,16,2
7999,2013,nissan altima,good,4.0,gas,83705.0,automatic,other,grey,0,2018-06-25,42,6
13495,2018,chevrolet equinox,excellent,4.0,gas,84843.0,automatic,other,black,1,2018-08-05,10,1
5300,2007,ford f150,good,6.0,gas,156000.0,automatic,pickup,grey,0,2018-07-10,44,12
24200,2018,chevrolet camaro lt coupe 2d,good,6.0,gas,11438.0,other,coupe,,0,2018-05-11,37,1
31500,2016,gmc sierra 1500,excellent,8.0,gas,38080.0,automatic,truck,black,1,2018-07-06,11,3
13500,2011,ford f-150,good,6.0,gas,158100.0,automatic,pickup,white,1,2019-04-09,110,9
7800,2015,chrysler 200,excellent,,gas,91000.0,automatic,sedan,white,0,2018-06-05,6,4
17995,2015,ford explorer,excellent,,gas,92763.0,automatic,SUV,black,1,2018-11-05,32,4
8995,2011,ford ranger,excellent,6.0,gas,129671.0,automatic,pickup,white,1,2019-04-18,88,9
33900,2018,chevrolet silverado 1500 crew,good,,gas,11315.0,other,pickup,white,1,2018-10-19,40,1
25100,2015,chevrolet silverado 1500 crew,good,6.0,gas,58890.0,automatic,pickup,green,1,2018-07-04,74,4
22900,2019,nissan frontier crew cab sv,good,6.0,gas,24402.0,other,pickup,blue,1,2019-02-07,44,1
18200,2012,nissan frontier crew cab sv,good,6.0,gas,24807.0,other,pickup,white,0,2018-07-18,23,7
25900,2012,chevrolet silverado 1500 crew,good,,other,55047.0,other,pickup,red,1,2019-01-08,26,8
8695,2013,dodge charger,excellent,6.0,gas,113650.0,automatic,sedan,,0,2018-09-14,21,6
3800,2012,nissan versa,good,4.0,gas,131400.0,automatic,sedan,,0,2018-05-02,55,7
26900,2014,chevrolet silverado 1500 crew,good,8.0,gas,68607.0,automatic,pickup,black,1,2018-11-27,16,5
22500,2019,nissan frontier crew cab sv,good,6.0,gas,24209.0,other,pickup,,1,2019-02-08,53,1
6699,2014,nissan sentra,excellent,4.0,gas,69000.0,automatic,sedan,,0,2018-06-18,43,5
21900,2018,nissan frontier crew cab sv,good,6.0,gas,27576.0,other,pickup,white,1,2018-11-19,27,1
24000,2019,nissan frontier crew cab sv,good,6.0,gas,16295.0,other,pickup,blue,1,2019-03-28,32,1
7495,2010,honda pilot,good,6.0,gas,121020.0,automatic,other,brown,1,2018-09-28,19,9
3995,2008,chrysler 300,excellent,6.0,gas,152193.0,automatic,sedan,black,0,2019-02-06,3,12
21500,2019,nissan frontier crew cab sv,good,6.0,gas,16168.0,other,pickup,white,0,2019-01-04,21,1
7795,2008,chevrolet silverado 1500,good,8.0,gas,154000.0,automatic,truck,red,1,2018-09-25,44,11
20795,2010,chevrolet silverado 2500hd,good,,gas,97800.0,automatic,pickup,white,1,2019-01-08,10,10
5695,2012,ford focus,good,4.0,gas,100800.0,automatic,sedan,red,0,2019-03-13,105,8
18600,2012,ford mustang gt coupe 2d,good,8.0,gas,96562.0,other,coupe,red,0,2018-06-25,34,7
3999,2007,dodge charger,good,6.0,gas,144731.0,automatic,sedan,,0,2018-12-02,45,12
14995,2013,chevrolet silverado 2500hd,good,8.0,diesel,205000.0,automatic,pickup,white,1,2018-05-04,31,6
7995,2013,nissan altima,good,4.0,gas,134000.0,automatic,sedan,silver,0,2018-05-11,40,6
11995,2012,ford f-150,good,8.0,gas,178400.0,automatic,pickup,red,1,2019-03-01,6,8
12795,2011,ford f-150,good,8.0,gas,98000.0,automatic,pickup,black,1,2019-01-31,20,9
21100,2017,chevrolet camaro lt coupe 2d,good,6.0,gas,24510.0,other,coupe,red,0,2018-09-08,48,2
23495,2013,ram 1500,excellent,8.0,gas,19700.0,automatic,pickup,grey,1,2019-01-02,35,7
9795,2011,ford f-150,good,6.0,gas,153000.0,automatic,pickup,,0,2018-07-23,18,8
19795,2008,ram 2500,good,6.0,diesel,206300.0,automatic,pickup,,1,2019-02-10,81,12
4800,2007,honda odyssey,good,6.0,gas,152400.0,automatic,mini-van,brown,0,2018-09-25,0,12
4999,2008,dodge grand caravan,excellent,6.0,gas,115000.0,automatic,mini-van,white,0,2019-02-28,71,12
19995,2016,gmc sierra 1500,good,8.0,gas,123000.0,automatic,pickup,,1,2018-08-06,68,3
6495,2011,ram 1500,good,,gas,168000.0,automatic,pickup,white,0,2018-05-16,99,8
17995,2015,ford f-150,good,6.0,gas,95800.0,automatic,pickup,black,1,2018-07-07,27,4
18495,2010,chevrolet silverado 1500,excellent,8.0,gas,75000.0,automatic,pickup,black,1,2018-12-24,43,9
12995,2010,chevrolet silverado 1500,good,8.0,gas,151000.0,automatic,pickup,white,1,2018-09-20,100,9
1000,2007,hyundai elantra,fair,4.0,gas,258000.0,automatic,sedan,grey,0,2018-10-14,14,12
14999,2012,chevrolet tahoe,like new,8.0,gas,110495.0,automatic,SUV,,1,2019-03-04,31,8
20999,2011,ram 1500,excellent,8.0,gas,64087.0,automatic,truck,green,1,2019-03-21,11,9
10999,2011,jeep liberty,excellent,6.0,gas,89063.0,automatic,SUV,silver,1,2018-10-17,20,8
17999,2014,ford explorer,excellent,6.0,gas,76920.0,automatic,SUV,silver,1,2018-09-07,31,5
24995,2014,gmc sierra 1500,excellent,8.0,gas,90207.0,automatic,truck,red,1,2018-10-27,59,5
18000,2015,ram 1500,excellent,8.0,gas,116062.0,automatic,truck,,1,2019-04-17,22,5
9500,2007,ford f150,like new,6.0,gas,49000.0,automatic,pickup,white,0,2018-09-29,58,12
1100,2001,ram 1500,fair,6.0,gas,233000.0,automatic,pickup,white,0,2018-07-20,65,18
1477,2008,ram 1500,excellent,8.0,gas,106892.0,automatic,truck,,0,2018-09-15,90,11
1877,2011,chevrolet silverado 1500,excellent,8.0,gas,151423.0,automatic,truck,grey,0,2018-12-24,49,8
4995,2006,chevrolet silverado 1500,good,6.0,gas,116920.0,automatic,other,brown,0,2019-01-28,35,14
28000,2017,ram 1500,excellent,8.0,gas,14000.0,automatic,truck,green,1,2018-05-08,18,2
1873,2015,jeep grand cherokee,excellent,6.0,gas,68762.0,automatic,SUV,white,0,2018-09-10,50,4
1850,2014,ram 1500,excellent,8.0,gas,142483.0,automatic,truck,brown,1,2018-08-09,47,5
2500,2003,honda odyssey,fair,6.0,gas,189000.0,automatic,mini-van,blue,0,2018-09-19,16,16
1800,1997,ford ranger,good,,gas,89500.0,manual,pickup,green,0,2018-12-30,64,22
8799,2017,nissan versa,like new,4.0,gas,77128.0,automatic,sedan,white,0,2018-09-04,19,2
13950,2017,hyundai elantra,excellent,,gas,6609.0,automatic,sedan,red,0,2018-11-13,27,2
8995,2007,gmc sierra 1500,excellent,8.0,gas,113028.0,automatic,pickup,silver,0,2018-10-24,78,12
3995,2004,ford focus,excellent,4.0,gas,92103.0,automatic,sedan,brown,0,2018-11-05,97,15
33995,2018,ford f-150,like new,8.0,gas,9314.0,automatic,pickup,,1,2018-10-21,56,1
14995,2010,ford ranger,like new,6.0,gas,76487.0,automatic,pickup,black,1,2018-08-21,32,9
3500,2006,nissan frontier,good,,gas,153500.0,automatic,pickup,,1,2019-03-11,19,14
5000,2010,toyota corolla,good,4.0,gas,131500.0,automatic,sedan,grey,0,2018-09-20,11,9
16000,2013,gmc acadia,excellent,6.0,gas,105000.0,automatic,SUV,,1,2018-12-17,92,6
7995,2004,chevrolet colorado,like new,5.0,gas,154494.0,automatic,pickup,red,1,2018-06-09,37,15
31800,2016,ford f150 supercrew cab xlt,good,6.0,gas,31466.0,other,pickup,,1,2019-01-23,24,4
21800,2018,nissan frontier crew cab sv,good,6.0,gas,18950.0,other,pickup,white,1,2018-08-31,75,1
13995,2009,chevrolet colorado,like new,5.0,gas,112720.0,automatic,pickup,black,1,2019-03-19,52,11
25995,2018,ford f-150,like new,6.0,gas,3221.0,automatic,pickup,white,0,2019-04-18,14,2
12995,2012,ford escape,excellent,6.0,gas,80519.0,automatic,SUV,white,1,2018-05-17,58,7
5250,2010,chevrolet malibu,excellent,4.0,gas,146969.0,automatic,sedan,,0,2019-01-11,38,10
13995,2010,ram 1500,excellent,8.0,gas,91854.0,automatic,truck,silver,1,2018-05-19,59,9
23800,2018,chevrolet camaro lt coupe 2d,good,6.0,gas,977.0,other,coupe,red,0,2018-09-10,27,1
19000,2015,ford explorer,excellent,6.0,gas,83228.0,automatic,SUV,black,1,2019-01-09,27,5
19991,2013,toyota 4runner,excellent,6.0,gas,96287.0,automatic,SUV,white,0,2018-11-30,109,6
17500,2012,gmc yukon,excellent,8.0,gas,124995.0,automatic,SUV,black,1,2018-07-22,74,7
10850,2014,toyota corolla,excellent,4.0,gas,26350.0,automatic,sedan,black,0,2018-10-02,12,5
11000,2013,volkswagen passat,excellent,4.0,diesel,64926.0,automatic,sedan,white,0,2018-06-24,41,6
26500,2016,ford f-150,excellent,6.0,gas,31838.0,automatic,truck,blue,1,2018-12-28,18,3
10500,2008,toyota tacoma,like new,,gas,159000.0,automatic,truck,blue,1,2018-08-06,23,11
2800,2002,subaru outback,good,4.0,gas,200.0,automatic,wagon,green,0,2018-09-27,94,17
5500,2016,ford fusion,excellent,4.0,gas,183763.0,automatic,sedan,silver,0,2018-09-12,26,3
18000,2012,chevrolet silverado 1500,excellent,8.0,gas,74073.0,automatic,truck,,1,2018-12-31,46,7
1000,2001,honda accord,good,4.0,gas,153000.0,automatic,sedan,green,0,2018-11-05,6,18
1800,2005,dodge dakota,fair,,gas,212000.0,automatic,truck,silver,1,2018-09-23,41,14
23797,2017,jeep grand cherokee,like new,6.0,gas,31507.0,automatic,SUV,black,1,2018-09-26,38,2
9500,2001,chevrolet corvette,good,8.0,gas,125000.0,automatic,coupe,,0,2019-04-19,51,19
4000,2012,chevrolet malibu,excellent,4.0,gas,260000.0,automatic,sedan,,0,2019-01-07,38,8
24100,2013,chevrolet silverado 1500 crew,good,8.0,gas,55315.0,other,pickup,white,1,2018-12-13,43,6
21400,2013,ford f150 supercrew cab xlt,good,6.0,gas,89987.0,other,pickup,black,1,2019-03-04,66,7
13799,2010,gmc sierra 1500,excellent,8.0,gas,145517.0,automatic,truck,white,1,2019-01-21,16,10
1000,1998,ford explorer,fair,6.0,gas,196072.0,automatic,SUV,red,1,2018-08-07,69,21
4000,2005,ford f-250 super duty,fair,8.0,gas,172500.0,automatic,pickup,green,1,2019-01-19,48,15
15000,2010,toyota tacoma,excellent,6.0,gas,158000.0,automatic,pickup,grey,1,2018-09-12,17,9
16799,2014,chevrolet silverado 1500,excellent,8.0,gas,186732.0,automatic,truck,red,1,2019-04-04,20,6
25999,2008,chevrolet silverado 2500hd,excellent,8.0,diesel,152732.0,automatic,truck,black,1,2018-05-07,14,11
5500,2007,honda odyssey,good,6.0,gas,111347.0,automatic,mini-van,blue,0,2018-11-03,13,12
900,2006,dodge dakota,good,6.0,gas,136565.0,automatic,pickup,grey,0,2018-08-19,29,13
